id;username;text;created_at;;;;;;;;;;;;;;;;
746;@bacakomik6556;😮😮😮 MATI KARENA TBC ITU BUKAN LOGIKA YG COCOK 😮😮 JIKA HIDUP TARGET 1000 TAHUN MAU NGAPAIN SAMPE TUA 😮😮;2025-05-13T16:03:52Z;;;;;;;;;;;;;;;;
747;@wikwiw67;Kedepan nya Indonesia akan di jadikan negara uji coba berbagi penyakit, yang termahal uji coba penyakit Palanga plongo 3000triliun 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕❌❌❌❌❌❌❌❌❌❌❌;2025-05-13T15:55:09Z;;;;;;;;;;;;;;;;
748;@Syahril-xl6rm;Lebih baik tertinggal pak,dr pada terima itu,hidup dan mati itu kuasa tuhan,penyakit itu ada lah lantaran.di mana yg banyak meninggal karna tbc itu,jelasin itu jangan mudah percaya dengan ada udang di balik batu.;2025-05-13T15:38:25Z;;;;;;;;;;;;;;;;
749;@QWONGOFFICIAL;DASAR KERUD;2025-05-13T15:35:49Z;;;;;;;;;;;;;;;;
750;@Syahril-xl6rm;Pak tanya dulu sama pak darma pongrekun biar bpk paham ,jangan tergiur sama bantuan bel geet itu kok gak belajar dr pengalaman covit kemaren,duit yg di korupsi jauh lebih banyak dr pemberian bel geet itu.;2025-05-13T15:34:49Z;;;;;;;;;;;;;;;;
751;@purwono8342;Hidup dan mati itu sdh takdir .;2025-05-13T14:54:10Z;;;;;;;;;;;;;;;;
752;@ArifIhsan-pe2gf;Jangan mau ini akal &quot;;;;;;;;;;;;;;;;;
753;@Mejot_YoutCanels;Alah udah dibayar pak menkes ini bicaranya terlalu melebih lebihkan tentang vaksin,.;2025-05-13T14:39:48Z;;;;;;;;;;;;;;;;
754;@semestaalam3047;Hati-hati siasat Iblis,jangan tumbalkan Rakyat RI jadi ajang uji coba.Sadarlah;2025-05-13T14:36:33Z;;;;;;;;;;;;;;;;
755;@semestaalam3047;Harus di tolak Tegas....;2025-05-13T14:35:27Z;;;;;;;;;;;;;;;;
756;@JasminChelseaaprilia;kelinci percobaan 😢😢😢;2025-05-13T14:32:50Z;;;;;;;;;;;;;;;;
757;@yanudinjitafarit1322;Clinical trial...minta tolong dong diartikan ke bahasa indonesia...kok pak mentri bilang bukan percobaan;2025-05-13T14:19:01Z;;;;;;;;;;;;;;;;
758;@BudiJustin;Kalo mau tau pejabat tidak ada yang vaksin covid apa kita mau di tipu lg mikir;2025-05-13T14:13:57Z;;;;;;;;;;;;;;;;
759;@feriyanto3117;Tolak tolak tolak vaksin dari bill gates vaksin ada serbuk teknologi bill gates ahli teknologi bukan ahli kesehatan <br>Niat buruk biill gates<br>Gak ada barang gratis didunia ini <br>Bill gates ahli teknologi &amp;;;;;;;;;;;;;;;;;
760;@gatotsuhariyadi117;Harus di coba dulu sama anak²  nya para menteri, pejabat² , DPR dan para buzer ternak Mulyono.....👍;2025-05-13T13:58:44Z;;;;;;;;;;;;;;;;
761;@perantaragaming7993;Menteri bodoh Donald Trump saja menghentikan kerjasamanya dengan WHO gara-gara merasa ditipu dan dirugikan lah ini malah nerima kerjasama bill gates!!! Mereka mau ngorbanin kita!!!;2025-05-13T13:53:23Z;;;;;;;;;;;;;;;;
762;@TomySilobakahayang;Jangan paksa rakyat kalau tidak mau.;2025-05-13T13:49:39Z;;;;;;;;;;;;;;;;
763;@Budz-c6s;Uji coba saja sama keluarga nya si Mentri itu..tidak Sudi kalian org dzolim;2025-05-13T13:32:11Z;;;;;;;;;;;;;;;;
764;@rahelyansip935;Apa&quot;;;;;;;;;;;;;;;;;
765;@muncarcahyadi9330;Saya gak percaya sama USA ,berniat baik sama indonesia.;2025-05-13T13:14:10Z;;;;;;;;;;;;;;;;
766;@samjardavid6160;kemarin vaksin covid juga dibilang aman.. piye?;2025-05-13T13:10:55Z;;;;;;;;;;;;;;;;
767;@andre1006;Goyang terussss Indonesia wis arep perang Dunia ke tigaaa panggah mulek ae;2025-05-13T12:53:23Z;;;;;;;;;;;;;;;;
768;@IbrahimIbrahim-rv5xr;Pembodohan;2025-05-13T12:38:15Z;;;;;;;;;;;;;;;;
769;@KarmenPwd;Betul kata  darma pongrekun;2025-05-13T12:32:45Z;;;;;;;;;;;;;;;;
770;@KarmenPwd;Proyek;2025-05-13T12:29:59Z;;;;;;;;;;;;;;;;
771;@benikarundeng4072;Yang nggak tahu diri juga anggota DPR yang mengesahkan Omni buslaw kesehatan;2025-05-13T12:29:15Z;;;;;;;;;;;;;;;;
772;@benikarundeng4072;Benar yang dikatakan Komjen Dharmmaa pangrekun;2025-05-13T12:26:48Z;;;;;;;;;;;;;;;;
773;@sehatselalu357;Sering ada kata2 negara miskin. Padahal saya merasa indonesia itu kaya ko.;2025-05-13T12:20:04Z;;;;;;;;;;;;;;;;
774;@suhandikhovin8779;musti suruh🇺🇸dl vaksin ke warganya jgn ke negara lain;2025-05-13T12:19:28Z;;;;;;;;;;;;;;;;
775;@brigtmenril3108;Modalnya hanya menakut-Nakuti<br>Solusi adalah vaksin <br>Kalau enggak takut pasti enggak laku 😂;2025-05-13T12:19:17Z;;;;;;;;;;;;;;;;
776;@Z.Bonbongemoy;Tukang ngeles;2025-05-13T12:10:21Z;;;;;;;;;;;;;;;;
777;@lookus2817;Clinical trial dengan uji coba sama saja. Clinical trial ke presiden + wakil presiden, para menteri + keluarga terlebih dahulu, baru ke rakyat!!! 💩💩💩;2025-05-13T12:08:11Z;;;;;;;;;;;;;;;;
778;@HasanAmabi;Cukup kita berkaca pada pengalaman vonid 19;2025-05-13T12:04:30Z;;;;;;;;;;;;;;;;
779;@gigantic9717;Pejabat di indo itu menurut saya bukan orang yang profesional dibidangnya...rata2 lintas bidang semuaaa....;2025-05-13T12:02:20Z;;;;;;;;;;;;;;;;
780;@onuronur1454;HALO PA MENKES <br>KITA RAKYAT INDONESIA Y CINTA NKRI G BUTUH VAKSINNNNNNN<br>BPK PKE AJ BESERTA KLUARGA BPK YA .....KITA RKYT G BUTUH....<br>JGN MMKSA KMI RKT . KMI JG PUX HAK UNTUK MENOLAK (HAM)<br><br>Pglm COVID 19 ! <br>SKRG VAKSIN TBC <br>PRESIDEN PUTIN JG NOLAK <br>LAH INDONESIA KO MLH DJDKN KELINCI PERCOBAAN. <br>BUKANKH BILL G. INGIN MENGURANGI MANUSIA DI DUNIA ! <br><br>INTINYA JGN MKSA <br>KLAU RKYT G MAU Y UDAH<br>SUNTIK AJ PD Y MAU . <br>Y G MAU JGN MKSA /ANCAM . <br>SOAL MATI HARI INI DN BESOK ITU URUSAN TAKDIR /AJAL. <br>G VAKSIN JG KLAU SDH WAKTUX MENINGGAL YA SDH . <br><br>JGN GILA DONG <br>RAKYAT CEMAS;2025-05-13T11:57:16Z;;;;;;;;;;;;;;;;
781;@nhs3345;Sya stuju bila anggota DPR,DPRD,ASN org&quot;;;;;;;;;;;;;;;;;
782;@samudraaudio285;CINA .HABIS NASI GANDUL..2 PIRING..DI KABUPATEN PATI .( TBC DI LUPAKAN )..FAHAM..;2025-05-13T11:31:43Z;;;;;;;;;;;;;;;;
783;@samudraaudio285;TBC...LEBIH NGERI TBS ( LEDAKAN RUDAL )...FAHAM..<br>NASI SOP KAKI KAMBING. + SATE KAMBING. BIKIN HAPPY...HIDUP .( KONTROL..DI DR..AMAL DONASI KEGIATAN )..RSUD...DAN RS.SUWASTA BAGUS .KSH..MITRA BANGSA .LULUSAN TNI AL .DUBAI DAN EROPA..;2025-05-13T11:31:01Z;;;;;;;;;;;;;;;;
784;@video_audio_viral7538;Kenapa gak diuji coba ke Simpanse Woi .. ngapain ke manusia ...;2025-05-13T11:18:16Z;;;;;;;;;;;;;;;;
785;@HayFa-j1z;Woy Menkes.. Buat klrga lu aja dah vaksinnya;2025-05-13T11:12:57Z;;;;;;;;;;;;;;;;
786;@pick-upartist8268;penyakit dalam vaksin.<br>berobat sampai miskin.<br>kejahatan dilabeli oportunis.<br>yang menang kapitalis.<br><br><br>jadi kapan scamdemi 2.0 ?;2025-05-13T11:07:09Z;;;;;;;;;;;;;;;;
787;@Ronggowarsito-c1s;Kami dan anak2 kami bukan kelinci percobaan;2025-05-13T10:48:21Z;;;;;;;;;;;;;;;;
788;@johannesalexander5345;Yg pertama di vaksin presiden dan para menteri jg anggota DPR lihat 2 tahun ada efek at tdk baru rakyat;2025-05-13T10:47:25Z;;;;;;;;;;;;;;;;
789;@yunusardianto6989;Katanya Mau Menolong Rakyat 👈Lha kok Ujung2nya Rakyat Malah Akan dijadikan Bahan Percobaan 👈Tsumma Na&#39;;;;;;;;;;;;;;;;;
790;@mulani1236;Biarmi orang2 kementerian kesehatan saja yg disuntik tbc utk uji coba👍🇲🇨🇲🇨🇲🇨👍;2025-05-13T10:17:46Z;;;;;;;;;;;;;;;;
791;@andriandreas7666;Ud uji coba dulu sama DPR.;2025-05-13T09:34:10Z;;;;;;;;;;;;;;;;
792;@linatan3024;Yg pantas divaksin itu koruptor,pemerintah yg pintar mengatur ngri ini.jgn rakyat nanti tambah bodoh lagi,blum divaksin sdh bodoh apalagi divaksin jdi lebih bodoh.🫢;2025-05-13T09:19:24Z;;;;;;;;;;;;;;;;
793;@paninggaranulung5845;Menkes agen elit global,pecat dn tangkap.;2025-05-13T09:13:32Z;;;;;;;;;;;;;;;;
794;@satyapandji3922;Rakyat kok di pakai uji coba ?<br>Vaksin lagi, <br>Kalau saya kok takut ya, anak balita yg habis vaksin kadang langsung panas badanya , artinya ada resiko , apalagi  masih uji coba,<br>Ya Alloh , lindungilah kami dari perbuatan orang orang zolim, Aamiin;2025-05-13T08:55:54Z;;;;;;;;;;;;;;;;
795;@Ediswansinaga;Menteri Kesehatan Indonesia yg bukan latar belakang kesehatan .. Dan hasil nya begini. . Yg penting cuan ngalir;2025-05-13T08:43:53Z;;;;;;;;;;;;;;;;
796;@Ediswansinaga;Hahahaha.  <br>Setelah ditolak diluar negeri.. Kini si billgate mencari negara yg bisa dijadikan sapi perah dan kelinci percobaan.. <br>Dan itu adalah Indonesia..   <br>Memuakkan;2025-05-13T08:42:19Z;;;;;;;;;;;;;;;;
797;@alipbudiman5751;Si Budi dan keluarga nya harus di vaksin terlebih dahulu setelah itu baru pejabat pejabat pemerintah Konoha DPR MPR polri kpk TNI dan semua pejabat serta instansi yg ada di pemerintahan yang harus di vaksin;2025-05-13T08:27:33Z;;;;;;;;;;;;;;;;
798;@me-gusnia3320;Suntik aja dlu semua keluarga yg menyetujui vaksin ini divideo, dan disaksikan masyarakat, baru mengajak rakyat;2025-05-13T08:13:23Z;;;;;;;;;;;;;;;;
799;@Galing-x7z;Yg pertama Harus Menkes;2025-05-13T08:10:16Z;;;;;;;;;;;;;;;;
800;@mufidkhanifudin3697;Rakyat harus dukung karena itu pilihan rakyat;2025-05-13T07:16:38Z;;;;;;;;;;;;;;;;
801;@zoomhurya2095;Rakyat dihabisi dg konspirasi😠😡😡;2025-05-13T07:11:37Z;;;;;;;;;;;;;;;;
802;@yudiasmandias7371;chip 666;2025-05-13T07:05:49Z;;;;;;;;;;;;;;;;
803;@Adelia-r9b1h;indonisia bubar....;2025-05-13T06:51:12Z;;;;;;;;;;;;;;;;
804;@pangkengchannel239;Cukup udah di bohongin vaksin covid,;2025-05-13T06:25:19Z;;;;;;;;;;;;;;;;
805;@AnsarSarifudin;Apa 7anya,,,d coba para pejabat dulu yg d tes sampai RT d desa,,,masa percobaan 1 thun...atw nenekmu dulu yg d tes...;2025-05-13T06:20:42Z;;;;;;;;;;;;;;;;
806;@roberton.hrd.gultomgultom;Oke katakanlah vaksinasi nya berhasil... masyarakatnya pun percaya diawal yang jadi konspirasi setelah mendapatkan kepercayaan masyarakat vaksin nya diganti chip 😂;2025-05-13T06:13:15Z;;;;;;;;;;;;;;;;
807;@Kim_Soo_Hyun;nyumbang ??! ndasmu ,,, yg ada bakar uang buat mendapatkan uang lebih banyak (jualan);2025-05-13T06:08:36Z;;;;;;;;;;;;;;;;
808;@senoupi3590;TOLAK TOLAK TOLAK ENAK AJA KALIAN MAU.COBA2;2025-05-13T06:05:10Z;;;;;;;;;;;;;;;;
809;@exiskursussalonprivate1274;Jiwa kita sepertinya sedang diperjual belikan.. kemerdekaan kita sedang dirampas.. sebegitu bodohnyakah pemerintah atau  hanya bagian dari keserakahan akult...;2025-05-13T06:01:23Z;;;;;;;;;;;;;;;;
810;@exiskursussalonprivate1274;Dahulukan ujicoba kepada pejabat dan keluarganya..;2025-05-13T05:57:15Z;;;;;;;;;;;;;;;;
811;@exiskursussalonprivate1274;Bubarnya suatu negara bisa juga diartikan bahwa kita tidak punya lagi kendali atas diri kita sendiri. Termasuk mau divaksin atau tidak.;2025-05-13T05:55:41Z;;;;;;;;;;;;;;;;
812;@jacksonAlbarak;yang bagus nya, mamarika dulu yng di uji coba jang indonesia dulu, bahaya sekali <br>belum di coba...lasung coba dama masyrakat, dulu, apa pak mentri ini mau bertagang tanggung jiwab klu ada terjadi sesuatu wal ter hadap masyarakat.;2025-05-13T05:47:28Z;;;;;;;;;;;;;;;;
813;@navda18;Nkri tolak vaksin tbc...dll...dikadaliiii si gates;2025-05-13T05:46:29Z;;;;;;;;;;;;;;;;
814;@romansa5508;Indonesia bukan negara darurat TBC kenapa ujicoba nya disini??? sono di Singapura atau Afrika banyak penyakit TBC.. pemerintah bodoh sekali;2025-05-13T05:27:24Z;;;;;;;;;;;;;;;;
815;@eraera4566;Pembohongan publik;2025-05-13T05:15:43Z;;;;;;;;;;;;;;;;
816;@HambaNya-s1v;Kalau berbanding terbalik nanti hasilnya, siapa yang tanggung jawab setelah disuntik kan??? Kepala mu pak;2025-05-13T04:49:48Z;;;;;;;;;;;;;;;;
817;@jamakff1584;Udah61 thn baru ulang tahun semoga bapak cepat tobat inget umur;2025-05-13T04:18:15Z;;;;;;;;;;;;;;;;
818;@herisupriyanto07;Saya dan keluarga ga mau jdi kelinci percobaan;2025-05-13T04:14:14Z;;;;;;;;;;;;;;;;
819;@sumarnisugiyanto4114;Saya percaya pad  bu siti fadilah...;2025-05-13T04:06:40Z;;;;;;;;;;;;;;;;
820;@sumarnisugiyanto4114;Saya percaya pad  bu siti fadilah...;2025-05-13T04:04:11Z;;;;;;;;;;;;;;;;
821;@pitoyo5913;Pak Menteri dulu yg di vaksin baru rakyat ,;2025-05-13T03:51:27Z;;;;;;;;;;;;;;;;
822;@EliyatiEliyati-p3y;Astagfirullah.....vaksin lg vaksin lg ,nanti yg bekerja wajib vaksin ,ya allah ya rabb .;2025-05-13T03:15:39Z;;;;;;;;;;;;;;;;
823;@sayaSendiri-w3p;Suntik dulu menteri kesehatan dan geng mulyono 😅;2025-05-13T03:13:16Z;;;;;;;;;;;;;;;;
824;@mangjhon;Manusia laknat,semoga tuhan segera mencabut nyawa orang orang serakah ini;2025-05-13T02:49:29Z;;;;;;;;;;;;;;;;
825;@fajarrizqi8092;Yg di vaksin remaja. Afrika, india, indonesia..<br>Bill gates tau ini negara sedang dapet bonus demografi. Jadinya, di ancurin secara halus usia produktifnya..;2025-05-13T02:17:59Z;;;;;;;;;;;;;;;;
826;@fadolidoli2979;INGAT JANGAN PERNAH DATANG KE PEMILU, HANAY MEMILIH PARA KORUPTOR BARU.;2025-05-13T02:17:33Z;;;;;;;;;;;;;;;;
827;@AdimAlgozali-fe7fc;100RB PERTAHUN MENINGGAL, UDH BENER GK ITU DATA NYA???;2025-05-13T02:03:47Z;;;;;;;;;;;;;;;;
828;@ahmadkakim9147;Siapa dulu plecidenya, wowow gitu loooooohhhh;2025-05-13T01:58:26Z;;;;;;;;;;;;;;;;
829;@umarayyub7888;saya bukan anti vaksin...<br>semua anak² saya pun vaksin<br>tp covid kemaren saya sekeluarga menolak vaksin.<br>bahkan di sekolah anak pun saya pesan ke pihak sekolah anak saya tidak boleh vaksin tanpa se ijin saya....<br><br>ini muncul vaksin lagi TBC.....<br>mau kita dijadikan kelinci percobaan?????;2025-05-13T01:58:20Z;;;;;;;;;;;;;;;;
830;@margarethapeli2737;Mentri  kesehatan  hanya  5  thn  jgn  jadi  manusia  yg  aneh2 .bos  PIKIR  NYAW  ORANG  MAHAL  BAGI  TUHAN .NYAWA  MANUSIA  DARI  TUHAN . INGAT  AKHIR HIDUP  MU .MATI  MENGHDP  PENGADILAN  TUHAN;2025-05-13T01:27:00Z;;;;;;;;;;;;;;;;
831;@svn_Jo;Budi GS ini sekeluarga saja yang divaksin.. nanti biar di cek efeknya sesuai waktu maunya Bill Gates 😮;2025-05-13T00:46:52Z;;;;;;;;;;;;;;;;
832;@RahmathidayatHidayat-br2co;Gini sudah ngomong nya kalok kena duit😅😅 alasan vaksin pembunuhterbanyak rakyat korupsi dan rakyat jadi kelinci karna duit😅😅;2025-05-13T00:44:38Z;;;;;;;;;;;;;;;;
833;@gardulistrik7632;Karena vaksin wajib kamu paksa kalo tidak susah cari kerja;2025-05-13T00:41:00Z;;;;;;;;;;;;;;;;
834;@GibranNoparizal;Ahli IT danta ke indonesia jadi ahli kesehatan..;2025-05-13T00:37:57Z;;;;;;;;;;;;;;;;
835;@kartinikarim6770;Berrati ekonomi rakyat yg diperbaiki biar ngk tbc bukan uji coba vaksin keluarga pejabat ajah dl yg dipaksin enak ajah rakyat biasa yg jd korban;2025-05-13T00:28:57Z;;;;;;;;;;;;;;;;
836;@kisworokisworo4834;Hati hati jangan sampai generasi mendatang malah pada terganggu kesehatannya atau jadi mandul, sehingga seperti di Eropa yang banyak justru orang tua. Miris ya;2025-05-13T00:28:17Z;;;;;;;;;;;;;;;;
837;@Van_de_Djoen;clinical trial.... seolah olah keren... padahal dijadikan tikus putih buat uji coba, mati itu karena sudah ajalnya, dimana mana penjual anti virus adalah yang membuat virus itu juga;2025-05-13T00:16:10Z;;;;;;;;;;;;;;;;
838;@SudirmanOtong;Baru selesai virus Corona virus tbc pulak;2025-05-13T00:11:47Z;;;;;;;;;;;;;;;;
839;@JasihoManihuruk;Hehehe... Rakyat Indonesia mau dijadikan umpan ujicoba vaksin.;2025-05-13T00:09:12Z;;;;;;;;;;;;;;;;
840;@wongjowo2902;Konoha;2025-05-12T23:52:00Z;;;;;;;;;;;;;;;;
841;@duniaanak4754;Jangan mau jadi kelinci nya apapun alasannya;2025-05-12T23:14:44Z;;;;;;;;;;;;;;;;
842;@8f_humairasalsabila619;Bismillah...Allah jaga kita.semua.rakyat indonesia sehat wal&#39;;;;;;;;;;;;;;;;;
843;@prabadewa1836;Baru kali ini pemerintah &#39;;;;;;;;;;;;;;;;;
844;@PhRealme-pe5wu;memang benar kata pak darma;2025-05-12T22:45:51Z;;;;;;;;;;;;;;;;
845;@ZaenyAbdillah;setan bilgate laknatullah dajjalis;2025-05-12T22:26:18Z;;;;;;;;;;;;;;;;
846;@DedySetiawan-h2v;beraaakkkk lo menkes,rakyat jadi korban keserakahan penguasa rakyat jadi korbannya dan jadi bahan kelinci percobaan <br><br>tidak belajar dari covid beberapa tahun yg lalu,kami adalah saksi hidup yg sampai sekarang terkena efek samping dari hasil vaksinasi itu<br>kekuatan imun tubuh kita menjadi lemah dan sekarang mudah terserang penyakit...!!!!<br><br>gilaran sudah begini,siapa yg mau bertanggung jawab atas peristiwa ini????coba jelaskan???!!!!!<br><br>😢 😠😠😡🗿🗿🗿;2025-05-12T22:22:01Z;;;;;;;;;;;;;;;;
847;@Sumarji-l1d;Nanti klo tidak mau di vaksin masarakat pasti akan di ancam... Seperti vaksin sebelum nya... Pejabat dan Menkes dapat uang nya rakyat yang Nerima resikonya..;2025-05-12T21:26:39Z;;;;;;;;;;;;;;;;
848;@santacittobuddhiststudies8819;Gak mau bilang uji coba, tp kok masih bilang TRIAL. Bukannya sama antara uji coba dan trial? Atau pak menteri yg juga dijadikan clinical trial???? Boleh lah!;2025-05-12T20:23:40Z;;;;;;;;;;;;;;;;
849;@PakJoko-c8j;Coba keluarga besar pak menkes divaksin dulu , ditunggu sekian tahun ada efek negatif apa ya? Berani tidak?!!!!!;2025-05-12T19:44:00Z;;;;;;;;;;;;;;;;
850;@PakJoko-c8j;Saya melihat hampir semua pernyataan pak menkes tidak ada jaminan sumpah bahwa jika pernyataan pak menkes bohong harus berani dimatikan oleh ALLOH SWT  lebih dulu akibat kebohongan nya. Berani tidak ya.....!!!!!?;2025-05-12T19:40:56Z;;;;;;;;;;;;;;;;
851;@Prestise-Tv;&quot;;;;;;;;;;;;;;;;;
852;@Prestise-Tv;"<a href=""http://www.youtube.com/results?search_query=%23virus"">#Virus</a> dan <a href=""http://www.youtube.com/results?search_query=%23vaksin"">#Vaksin</a> <br>Virus dan Vaksin Adalah Modus/Siasat  Penjajahan Ekonomi&amp";;;;;;;;;;;;;;;;;
853;@Prestise-Tv;Kalau Betul Vaksin TBC itu Aman Sebaiknya<br>Vaksin TBC Kalau Mau di Uji Coba dulu Harusnya Sama Keluarga Bill Gates dulu dan Setelah itu Keluarga Menteri Kesehatan dan Keluarga Hasan Nasbi dulu Selama 5 Tahun dan Setelah itu Kalau Seandainya Terbukti Aman dan Sukses Baru Kasih Tau Sama Masyarakat;2025-05-12T18:37:13Z;;;;;;;;;;;;;;;;
854;@Prestise-Tv;Perbedaan tujuan pembuatan obat dan vaksin bagi tubuh manusia terletak pada waktu penggunaannya dan cara kerjanya terhadap penyakit:<br><br>1. Tujuan Pembuatan Obat:<br>Untuk mengobati penyakit yang sudah terjadi.<br><br>Obat bekerja dengan cara menyerang penyebab penyakit (seperti bakteri atau virus), atau meredakan gejala (seperti demam, nyeri, batuk).<br><br>Contoh: antibiotik untuk infeksi bakteri, parasetamol untuk demam.<br><br>2. Tujuan Pembuatan Vaksin:<br>Untuk mencegah penyakit sebelum terjadi.<br>Vaksin bekerja dengan merangsang sistem imun agar membentuk kekebalan terhadap penyakit tertentu.<br><br>Contoh: vaksin polio, vaksin COVID-19.<br>Singkatnya:<br>Obat = mengobati yang sakit.<br>Vaksin = mencegah agar tidak sakit.;2025-05-12T18:36:23Z;;;;;;;;;;;;;;;;
855;@Prestise-Tv;Sebetulnya ini Vaksin atau Obat Soalnya dari Statemen BGS ngomong nya Sudah Banyak yang Sembuh Menggunakan Vaksin ini<br>Setahu Saya Fungsi Vaksin Bukan Untuk Menyembuhkan tapi Fungsi Vaksin Adalah : Mencegah Agar  Tidak Sakit<br>Kalau Obat Fungsi nya Adalah : Mengobati yang Sakit<br>Kok BGS ngomong nya Sudah Banyak yang Sembuh Menggunakan Vaksin ini;2025-05-12T18:34:56Z;;;;;;;;;;;;;;;;
856;@herlinatobing3591;meninggal karna tbc ? affa iya;2025-05-12T17:54:39Z;;;;;;;;;;;;;;;;
857;@AndriSanJojo;Trial = Uji coba bapak. Sama aja. Bahasanya aja yg beda 🤦;2025-05-12T17:47:17Z;;;;;;;;;;;;;;;;
858;@yokohama-oh8px;bnyak negara yg menolak indo kk mw.aneh lo cokk;2025-05-12T17:14:28Z;;;;;;;;;;;;;;;;
859;@gerilyamalamgmtv1618;woooyy mentri,,lu aja dluan vaksin sm kluarga lu;2025-05-12T17:07:16Z;;;;;;;;;;;;;;;;
860;@AhimPolly;Hidup dan mati Tuhan yg mengatur;2025-05-12T17:01:34Z;;;;;;;;;;;;;;;;
861;@MasTopan-q7z;Cukup yg milih prabowo aja yg di vacsin;2025-05-12T16:41:44Z;;;;;;;;;;;;;;;;
862;@rahmatamstrongamstrong4080;Akan lebih baik klw vaksinnya di campur racun tikus truss di suntikan ke para pejabat yang seenaknya mw jadikan rakyat sebagai klinci percobaan;2025-05-12T16:41:01Z;;;;;;;;;;;;;;;;
863;@antosaragi6863;Parah pejabat nya saja dulu yg di uji coba.....😂😂<br>Kalau kami ogah...;2025-05-12T16:40:43Z;;;;;;;;;;;;;;;;
864;@imankay4659;Setelah dapt dana hibah dari bill gates, rakyat jadi kelinci percobaan 😭😭😭;2025-05-12T16:39:59Z;;;;;;;;;;;;;;;;
865;@ob2614;Klo tidak ada syndrom tbc ini nama nya mau bunuh warga klo warg di vaksin tbc ini kebiadaban;2025-05-12T16:36:39Z;;;;;;;;;;;;;;;;
866;@rahmatamstrongamstrong4080;Seharusnya tanyakan dulu ke rakyat Indonesia, klw mayoritas mw yg di bolehkan, klw tdk ya tdk usah.. Simple ko;2025-05-12T16:35:47Z;;;;;;;;;;;;;;;;
867;@Akudankau18p;Ada apa di balik itu semua kok negara kita di jadiin kelinci percobaan;2025-05-12T16:06:59Z;;;;;;;;;;;;;;;;
868;@zumaidikurnia8862;Satu kata PENIPU 😂😂😂;2025-05-12T16:01:27Z;;;;;;;;;;;;;;;;
869;@rasitogold6775;Keparat masalah faksin woooyyy penjabat mata duitan   saya di faksin kopet 2019  penyakit polio waktu semasa kecil hampir sj kambuh lg Alhamdulillah ALLAH MAHA SEGALA NYA.;2025-05-12T16:01:09Z;;;;;;;;;;;;;;;;
870;@renohandoko3270;Mati tuh Allah pak yang nentuin bukan anda.;2025-05-12T15:26:20Z;;;;;;;;;;;;;;;;
871;@St.Batuah;Lu ngasong aj kerjanya....gk pantas jd mnteri kesehatan!!!;2025-05-12T15:25:46Z;;;;;;;;;;;;;;;;
872;@mahalael-1352;DIA DI VAKSIN GAK ???<br>Atau jangan2 dia di vaksin tapi vaksinnya bukan dari bill gates....vaksin buat ingus meler..<br><br><br>Mentri yg model gini nih .liat aja setaun nanti pasti terjerat kasus KORUPSI !!!;2025-05-12T15:22:27Z;;;;;;;;;;;;;;;;
873;@renohandoko3270;Suruh pegawai Kemenkes dlu dan pejabat pemerintah biar jdi percobaan.;2025-05-12T15:21:23Z;;;;;;;;;;;;;;;;
874;@atokhardiprawigorro;pak MENKES vaksin TBC nya dicoba dulu ke orang tuamu,istrimu anak2mu dan cucumu...kami masyarakat pantau hasilnya.<br>BERANI APA NGGA PAK MENKES..?;2025-05-12T15:17:10Z;;;;;;;;;;;;;;;;
875;@subcr;Gila kok mau jadi bahan uji coba.. salah apa sih rakyat indonesia ini harus jadi bahan uji coba;2025-05-12T15:16:31Z;;;;;;;;;;;;;;;;
876;@WongNdeso-ci7oi;Smg yg tdk mau vaksin tdk dipaksa dg embel2 peraturan pemerintah;2025-05-12T15:13:40Z;;;;;;;;;;;;;;;;
877;@aditorbanjarnahor;kamu aja yang di vksin;2025-05-12T15:05:34Z;;;;;;;;;;;;;;;;
878;@ismawiishak3068;Tahniah Indonesia , mendunia lagi. Menjadi yang pertama itu hanya untuk yang terpilih.;2025-05-12T15:01:13Z;;;;;;;;;;;;;;;;
879;@yulinmardianti8314;Setelah aku vaksin covid thn 2021 aku kenak biduran,sebelum vaksin aku g pernah biduran at alergi apa pun;2025-05-12T14:53:31Z;;;;;;;;;;;;;;;;
