id;username;text;created_at
927;@Anoy-q3s;????????????????????????????????????setuju;11/05/2025 13:19
928;@Server_Error_404;bgst kan mereka?? ????;11/05/2025 18:37
929;@intawijaya2844;Bedebah emg;11/05/2025 18:52
930;@Direkturngatur999;Duit hibah anggep aja, duit buat beli kelinci/tikus percobaan;12/05/2025 09:48
931;@NovitaSari-d9p;yg pertama uji keluarga Nye Kemenkes, sama org istana;12/05/2025 15:47
932;@NgrombengOfficial;judulny aja uji coba vaksin, masih ngeles ini rakyat tdk dijadikan kelinci percobaan? ????;10/05/2025 10:41
933;@alami2843;"Masyarakat Indonesia itu banyak perokoknya maka TBC banyak di Indonesia, padahal pemerintah sudah tulis pesan di bungkus rokok, &#39;rokok bisa membunuhmu&#39;. Tapi masyarakat ngga percaya pada tulisan itu?";10/05/2025 09:55
934;@recommended4236;Berhati hati lah terhadap us mereka licik. jangan jadikan orang kelinci percobaan karena duit;10/05/2025 08:54
935;@AdiJuly-q5v;Kayak gak percaya sama allah,,;10/05/2025 07:55
936;@kabulkheu89;Ini vaksin Tekanan Batin Cinta jadi sangat rentan dengan kaum muda lihat saja di jepang generasinya hampir punah.;10/05/2025 17:48
937;@andilhasan4187;Yang pertama di vaksin .............<br>. dan seluruh keluarga beliau untuk membantu penelitian dan uji coba ( Medical Trial). Insya Allah ditangani oleh oleh tenaga ahli dan itu sangat aman.;10/05/2025 06:30
938;@fernandsuharman8030;???????????? bankir didengerin <br>????????????;10/05/2025 02:09
939;@padiPedi-w5v;Ya dia ini bankir..kebijakan bankir untuk sekelompok org saja;11/05/2025 06:31
940;@robotpenghancurjohe3325;Ada vaksin tolol gak ?... Saya mau kalo ada... Meluncur ke puskemas....;09/05/2025 21:36
941;@bangkitsanjaya3773;Vaksin COVID udah ada effect nya kan ?;09/05/2025 20:55
942;@paulbuulolo5730;@@bangkitsanjaya3773 betul udh ada efek nya.<br>Skrg pertanyaanya : siapa pembuat virusnya dan vaksin virusnya?!?!<br>Mari kita berpikir..;12/05/2025 22:40
943;@AndriSanJojo;Bill Gates Foundation salah satu yg membuat vaksin CovidÉ??@@paulbuulolo5730;13/05/2025 00:45
944;@SudirmanOtong;AS penyebar virus indo di bodohi????????????????????????É??@@paulbuulolo5730;13/05/2025 07:11
945;@satyapandji3922;Saya dan Kel ga vaksin Alhamdulillah sehat sehat saja bos;13/05/2025 15:59
946;@pick-upartist8268;racun di sebut vaksin.<br>efek nya berobat sampai miskin.????????;13/05/2025 18:09
947;@alexanderrudolf8918;Apa pun yg dikatakan pemerintah saat ini,,,hnya utk kepentingan mereka cok,,,<br>Mereka penyebar HOAX paling jago ~Rocky Gerung;09/05/2025 19:56
948;@theraiden1987;dulu aja konspirasi;09/05/2025 18:32
949;@pengajianautofagi4241;"Selalu safe &amp; effective. Risk &amp; benefitnya mana?";09/05/2025 16:28
950;@korasukaro7794;Bukti nya apa pak? Klaim gak berdasar;09/05/2025 16:14
951;@Direkturngatur999;Buktinya banyak yg CACAT sm Meninggal abis disuntik ????????;12/05/2025 09:49
952;@edwinfajar7057;Gw tanya chatgpt ga ada tuh tbc;12/05/2025 16:29
953;@edwinfajar7057;Paling banyak jantung stroke kanker;12/05/2025 16:29
