id,username,text,created_at
875,@spot_mancing8869,"MENTRI JELAS JELAS BAGROUND DARI DUNIA PERBANKAN SEORANG BANKIR KOK BISA BILANG AMAN UNTUK RAKYAT COBA PIKIR DEH AKAL SEHAT DULU?? Dia yg untung rakyat yang buntung wahahaha kalau mau presiden yg terhormat dulu buat percobaan,,,karna yg mengundang si billgates ini ya kann !! Terus mentri kesehatan beserta keluarganya,,terus para pejabat dulu....kalau ga aman ya biarin mati duluuann 😂😂 biar rakyat yang nonton aja..jadi gausah repot repot...apalagi apa yg di bilang pak jendral dharma pongrekun cagub dki jakarta dulu......!! AWAS ADA UDANG DI BALIK VAKSIN !!! ITU AJAA 😅😅",2025-05-11T08:06:32Z
876,@idajamunggil5274,"🙏💖,Ya dan Amin ,Konfirmasi dari Pak Dharma Pongrekun🙏💖👍🏻",2025-05-12T05:24:28Z
877,@user-mb9lj3rm2s,Jangankan divaksin TBC. Scan retina saja rakyat miskin Indonesia mau demi uang receh. Syarat gampang iming iming saja masyarakat dengan bansos atau uang.,2025-05-11T08:05:55Z
878,@HanyaHerdaGaz-rm2zi,Kejahatan medis mengurangi populasi.. Dibayar berapa pak?transparan dong Pak,2025-05-11T07:48:20Z
879,@baharwong6080,Pejabat korup adalah pembunuh rakyat yang nyata,2025-05-12T03:50:00Z
880,@ellyranty8917,Hmmmm....?,2025-05-12T08:16:41Z
881,@NovitaSari-d9p,"bukan covid yg bunuh, tapi obat<br>gw satpam di apart, di jemput ke wisma atlet sehat jalan ke mobil tiga hari denger kabar meinggal, semua kaya gitu",2025-05-12T08:46:29Z
882,@NovitaSari-d9p,"YG PENTING JANGAN MAKSA, BUAT YANG MAU AJE<br>PALING YG MAU KELURGA DIE DOANG🤣",2025-05-12T08:51:27Z
883,@SriMulyati-p6e,Di Amerika sendiri aja di tolak ini malah mau nyoba 💀💀🤭,2025-05-12T12:58:48Z
884,@WahyuCanser,Hanya orang bodoh yg masih mempercayai mereka,2025-05-11T07:16:50Z
885,@WahyuCanser,Tai,2025-05-11T07:15:38Z
886,@heruschannel5055,Program globalis untuk mengurangi umat manusia.,2025-05-11T06:53:17Z
887,@kcnzzs,g perlu vaksin percaya aja sama tuhan,2025-05-11T06:35:11Z
888,@uutsalma4537,Bukti nya yg gak vaksin sama sekali justru aman sehat tapi justru yg divaksin malah mudah sakit🤦,2025-05-11T06:29:11Z
889,@acehnesevacation5049,"Bacot tu Kemenkes, yg udah di vaksin cacar tetap masih kena cacar😂 kemenkes ban94t😂",2025-05-11T06:27:56Z
890,@saefulanam6701,Wahai rakyat sadarlah mereka semakin kaya kita terpuruk miskin mati di suntik pula. Misi suntik mandul tidak berhasil . Sekarang dengan versi baru ganti nama vaksin tbc . Sadisss.,2025-05-11T05:31:57Z
891,@iskakjunaidi619,"Semoga Allah SWT melindungi bangsa Indonesia dari pemimpin, pejabat2, aparat2 negara Indonesia yang berkhianat..... Aamiin YRA 🤲",2025-05-11T04:15:40Z
892,@tinesprangdewanti5453,Budi anak.lulusan ITB..karir lama di bank<br>Gw sih aneh dia ngomong ky gini,2025-05-11T04:07:18Z
893,@MaryatiMaryati-p3m7r,Betul,2025-05-12T02:34:18Z
894,@Direkturngatur999,Jualan 😂😂,2025-05-12T02:49:44Z
895,@Terra-Nostra-z8y,"Proyek besar, mereka juga yang kenyang.",2025-05-12T09:06:04Z
896,@agusgunawan9170,"dia ndak tau soal kesehatan kok jadi mentri kesehatan ,,kalu nda dinegri konoha mana bisa",2025-05-12T09:53:35Z
897,@garasicerita-rumahbaca,orang bank ngitungnya untung rugi,2025-05-12T10:23:04Z
898,@viraltoday5095,Gini aja deh... Apakah si Budi ini dan keluarganya juga terlibat divaksin?? Kalau tidak berarti ini bukan demi kemanusiaan tapi demi cuan dan kemauan elite global,2025-05-11T00:39:55Z
899,@JejeStar-oj7ui,Suruh Pak Budi divaksin TBC juga,2025-05-12T10:56:25Z
900,@SutimanTiman-m3l,Suntik gila aja bang... biar smakin gila...seperti pemikiran pemerintah sekarang kan makin gila,2025-05-12T12:51:26Z
901,@reviewermaya791,Tanggung jawab dunia akhirat Lo pak...,2025-05-10T23:53:46Z
902,@ldzmotovlog,Kita tandain dulu mukanya sama datanya kak,2025-05-14T09:25:57Z
903,@padiPedi-w5v,"Beda bos tuan menteri, vaksin cacar tanpa pemaksaan , vaksin covid 19, dan vaksin TBc pemaksaan super. Ada udang dibalik batu! Jelasss",2025-05-10T23:28:50Z
904,@anastasdwijaya6680,"Ini Menteri yg suka menyederhanakan masalah. Untungnya dia bukan menjadi menteri perhubungan, kalau ada masalah kekurangan Pilot dia akan memberi kursus sopir truk untuk membawa pesawat.. 😁😁😁",2025-05-10T22:17:14Z
905,@netizen1654,"yang saya khawatirkan semua akses ditutup kalo tidak vaksin. NPWP, tiket pesawat, KAI, Pelni ,dll. kalo terjadi apa yang akan kalian lakukan kepada orang ini ? 😅 kalo masih tetep ga mau, disebar dulu virusnya biar pandemi banyak yang mati, nah baru divaksin kalian. 😅 itu yang saya khawatirkan.",2025-05-10T19:08:49Z
906,@romisluba891,"Betul itu bang tkt nya ini di jadikan sarana transformasi umum, klo ga mau vaksin ga bs naik itu",2025-05-11T04:16:44Z
907,@asemaly2927,pasti,2025-05-12T02:25:38Z
908,@khoefong6201,Itu memang tujuan mereka agar orang tunduk pada agenda mereka dan agenda elite global sukses,2025-05-12T17:49:25Z
909,@akayone1150,Ancaman para penjabat klu gak sutik vaksin,2025-05-17T09:12:36Z
910,@budiawanerwansyah6388,Efek negatif nya gak pernah di publikasikan,2025-05-10T17:06:40Z
911,@nopiyandigodil6671,Halah bacod<br>Lu aja sama keturunan lu yang di vaksin,2025-05-10T16:58:55Z
912,@Sembilanbelastujuhdelapan,"Hayuuulah NKRI, olahraga yang kencang, diantara melawan vaksin dan penyakit.<br><br>Siap² menghadapi ini.",2025-05-10T11:50:26Z
913,@MRMarttalksandwalks,Vaksin tbc sudah wujud sejak lama. Di malaysia dah guna &#39;BCG&#39; sejak tahun 60an. Di malaysia setiap anak berumur 12 tahun akan disuntik vaksin &#39;bcg&#39; iaitu vaksin untuk tbc/tuberculosis.<br>Kok tiba2 mau test vaksin tbc di indonesia ? Seolah vaksin untuk tbc belum Ada.,2025-05-10T11:33:00Z
914,@paulbuulolo5730,Betul😂😂berpuluh tahun TBC bisa diatasi tetapi diuji cobakan vaksin TB baru.<br>Narasumbernya perlu diwaspadai,2025-05-11T08:29:36Z
915,@ellyranty8917,Th &#39;60 an &#39;70 an dulu juga ada suntik BCG di Indonesia untuk penderita TBC,2025-05-12T08:27:54Z
916,@manbejo612,Bukan masalah vaksin tapi &quot;WHO&quot; nya siapa? Siapa dibalik pemegang saham,2025-05-14T07:58:57Z
917,@MRMarttalksandwalks,​@@manbejo612 WHO memang artinya siapa.😅,2025-05-14T08:57:02Z
918,@MRMarttalksandwalks,​@@ellyranty8917 gagal . sebab tak konsisten. Kalau semua negara di kejiranan konsisten. Mungkin tbc sudah pupus di rantau kita.,2025-05-14T10:18:32Z
919,@gkbisaya9696,saya lebih percaya ibu Siti Fadilah  <br>yang dulu menggagalkan pandemi flu burung di INDONESIA,2025-05-10T07:49:56Z
920,@romisluba891,"Ya sy jg sama bang, cb bu siti fadhila ga di pecat sy yakin ga ada yg nama nya pandemi2 ky ini",2025-05-11T04:13:28Z
921,@lubu-r6h,percaya apa nya?😂<br>siti aja gak pernah suntik vaksin😂,2025-05-12T00:59:48Z
922,@UwaisBeriman,​@@lubu-r6hya karna bu siti ga mau jadi kelinci percobaan.,2025-05-13T12:06:10Z
923,@lubu-r6h,makanya dengerin kalo pas bu siti podcast 😂​@@romisluba891,2025-05-13T12:12:00Z
924,@padiPedi-w5v,Siti pacarmu?😂​@@lubu-r6h,2025-05-13T13:23:08Z
925,@kisunda-b2y,Ya lu dulu sama semua pejabat pemerintah sekalian napi koruptor masa iya masyarakat yg dijadiin kelinci percobaan,2025-05-10T05:46:34Z
926,@NgrombengOfficial,"Uangny mrk terima, yg disuntik rakyat jelata, mantap 😂",2025-05-10T03:44:25Z
927,@Anoy-q3s,😂😂😂😂😂😂😂😂😂setuju,2025-05-11T06:19:10Z
928,@Server_Error_404,bgst kan mereka?? 😂,2025-05-11T11:37:30Z
929,@intawijaya2844,Bedebah emg,2025-05-11T11:52:12Z
930,@Direkturngatur999,"Duit hibah anggep aja, duit buat beli kelinci/tikus percobaan",2025-05-12T02:48:20Z
931,@NovitaSari-d9p,"yg pertama uji keluarga Nye Kemenkes, sama org istana",2025-05-12T08:47:38Z
932,@NgrombengOfficial,"judulny aja uji coba vaksin, masih ngeles ini rakyat tdk dijadikan kelinci percobaan? 😂",2025-05-10T03:41:01Z
933,@alami2843,"Masyarakat Indonesia itu banyak perokoknya maka TBC banyak di Indonesia, padahal pemerintah sudah tulis pesan di bungkus rokok, &#39;rokok bisa membunuhmu&#39;. Tapi masyarakat ngga percaya pada tulisan itu?",2025-05-10T02:55:16Z
934,@recommended4236,Berhati hati lah terhadap us mereka licik. jangan jadikan orang kelinci percobaan karena duit,2025-05-10T01:54:42Z
935,@AdiJuly-q5v,"Kayak gak percaya sama allah,,",2025-05-10T00:55:49Z
936,@kabulkheu89,Ini vaksin Tekanan Batin Cinta jadi sangat rentan dengan kaum muda lihat saja di jepang generasinya hampir punah.,2025-05-10T10:48:48Z
937,@andilhasan4187,Yang pertama di vaksin .............<br>. dan seluruh keluarga beliau untuk membantu penelitian dan uji coba ( Medical Trial). Insya Allah ditangani oleh oleh tenaga ahli dan itu sangat aman.,2025-05-09T23:30:04Z
938,@fernandsuharman8030,😂😂😂 bankir didengerin <br>🤑🤑🤑,2025-05-09T19:09:29Z
939,@padiPedi-w5v,Ya dia ini bankir..kebijakan bankir untuk sekelompok org saja,2025-05-10T23:31:04Z
940,@robotpenghancurjohe3325,Ada vaksin tolol gak ?... Saya mau kalo ada... Meluncur ke puskemas....,2025-05-09T14:36:12Z
941,@bangkitsanjaya3773,Vaksin COVID udah ada effect nya kan ?,2025-05-09T13:55:20Z
942,@paulbuulolo5730,@@bangkitsanjaya3773 betul udh ada efek nya.<br>Skrg pertanyaanya : siapa pembuat virusnya dan vaksin virusnya?!?!<br>Mari kita berpikir..,2025-05-12T15:40:44Z
943,@AndriSanJojo,Bill Gates Foundation salah satu yg membuat vaksin Covid​@@paulbuulolo5730,2025-05-12T17:45:42Z
944,@SudirmanOtong,AS penyebar virus indo di bodohi😂😂😂😂😂😂​@@paulbuulolo5730,2025-05-13T00:11:03Z
945,@satyapandji3922,Saya dan Kel ga vaksin Alhamdulillah sehat sehat saja bos,2025-05-13T08:59:52Z
946,@pick-upartist8268,racun di sebut vaksin.<br>efek nya berobat sampai miskin.😅😅,2025-05-13T11:09:37Z
947,@alexanderrudolf8918,"Apa pun yg dikatakan pemerintah saat ini,,,hnya utk kepentingan mereka cok,,,<br>Mereka penyebar HOAX paling jago ~Rocky Gerung",2025-05-09T12:56:04Z
948,@theraiden1987,dulu aja konspirasi,2025-05-09T11:32:00Z
949,@pengajianautofagi4241,Selalu safe &amp; effective. Risk &amp; benefitnya mana?,2025-05-09T09:28:31Z
950,@korasukaro7794,Bukti nya apa pak? Klaim gak berdasar,2025-05-09T09:14:37Z
951,@Direkturngatur999,Buktinya banyak yg CACAT sm Meninggal abis disuntik 😂😂,2025-05-12T02:49:28Z
952,@edwinfajar7057,Gw tanya chatgpt ga ada tuh tbc,2025-05-12T09:29:14Z
953,@edwinfajar7057,Paling banyak jantung stroke kanker,2025-05-12T09:29:48Z
